state_0,state_1,probability
893,1281,3.2338106523729613e-06
893,1286,8.684510368322355e-06
893,216,4.542249763291162e-07
893,1282,3.0439852891309427e-06
893,1287,2.9558520847685767e-06
893,1280,8.216726437475953e-06
893,265,2.0338431775930575e-07
893,1275,2.779585676043845e-06
893,281,6.779477258643525e-09
893,975,6.779477258643525e-09
893,1123,6.779477258643525e-09
893,794,6.101529532779172e-08
893,397,2.71179090345741e-08
893,309,4.650721399429458e-06
893,850,2.3728170405252338e-07
893,388,2.0338431775930575e-08
893,217,1.484705519642932e-05
893,312,2.71179090345741e-08
893,22,4.2710706729454207e-07
893,298,6.779477258643525e-09
893,1140,1.355895451728705e-08
893,515,1.355895451728705e-08
893,349,7.728604074853618e-07
893,1081,3.3897386293217627e-08
893,811,3.9320968100132446e-07
893,609,1.8304588598337517e-07
893,386,4.745634081050467e-08
893,194,6.779477258643525e-08
893,697,2.71179090345741e-08
893,1177,1.4914849969015754e-07
893,882,1.355895451728705e-08
893,884,2.0338431775930575e-08
893,544,8.813320436236583e-08
893,241,6.779477258643525e-09
893,642,8.13537271037223e-08
893,1191,1.898253632420187e-07
893,137,6.101529532779172e-08
893,565,2.4745091994048866e-06
893,918,6.779477258643525e-09
893,62,6.779477258643525e-09
893,580,7.457424984507877e-08
893,1253,2.71179090345741e-08
893,1242,0.004959940136673448
893,5,0.00016864627628601633
893,490,3.3897386293217627e-08
893,618,2.982969993803151e-07
893,383,6.779477258643525e-09
893,375,3.3897386293217627e-08
893,299,4.745634081050467e-08
893,472,1.8304588598337517e-07
893,506,1.2203059065558345e-07
893,305,2.71179090345741e-08
893,121,1.5592797694880108e-07
893,813,3.3897386293217627e-08
893,475,8.13537271037223e-08
893,237,4.745634081050467e-08
893,1218,6.779477258643525e-09
893,995,1.7626640872473166e-07
893,198,6.779477258643525e-08
893,1251,3.050764766389586e-07
893,41,3.572784515305138e-06
893,171,9.491268162100934e-08
893,1259,1.2677622473663391e-06
893,43,5.626966124674126e-07
893,14,3.1931337888211003e-06
893,47,2.71179090345741e-06
893,114,4.745634081050467e-08
893,1116,5.42358180691482e-08
893,726,3.1972014751762865e-05
893,367,6.779477258643525e-09
893,1066,6.779477258643525e-09
893,7,2.71179090345741e-08
893,620,1.6948693146608811e-07
893,1261,8.745525663650147e-07
893,253,6.779477258643525e-09
893,94,6.779477258643525e-09
893,682,8.813320436236583e-08
893,182,5.254094875448732e-06
893,84,8.813320436236583e-08
893,889,7.457424984507877e-08
893,173,2.169432722765928e-07
893,839,4.4066602181182915e-07
893,163,1.627074542074446e-07
893,1297,3.0575442436482297e-06
893,1298,2.4812886766635303e-06
893,1262,5.084607943982644e-07
893,564,6.101529532779172e-08
893,413,3.525328174494633e-07
893,1018,2.71179090345741e-08
893,519,2.0338431775930575e-08
893,1005,2.0338431775930575e-08
893,236,6.779477258643525e-09
893,340,1.6948693146608811e-07
893,898,2.71179090345741e-08
893,619,1.355895451728705e-08
893,107,2.0338431775930575e-08
893,920,6.779477258643525e-09
893,1215,6.779477258643525e-09
893,172,7.457424984507877e-08
893,268,1.355895451728705e-08
893,334,5.42358180691482e-08
893,30,2.101637950179493e-07
893,88,1.498264474160219e-06
893,871,6.779477258643525e-08
893,1009,6.779477258643525e-09
893,1195,9.491268162100934e-08
893,1296,4.203275900358986e-07
893,1295,4.284629627462708e-05
893,1184,1.355895451728705e-08
893,548,1.6948693146608811e-07
893,876,6.779477258643525e-08
893,1052,1.355895451728705e-08
893,860,6.779477258643525e-09
893,1041,1.355895451728705e-08
893,117,1.355895451728705e-08
893,787,6.779477258643525e-09
893,867,6.779477258643525e-09
893,1012,6.779477258643525e-09
893,825,6.779477258643525e-09
893,1100,6.779477258643525e-09
893,179,2.0338431775930575e-08
893,971,1.355895451728705e-08
893,337,1.355895451728705e-08
893,1270,1.355895451728705e-08
893,608,6.779477258643525e-09
893,52,4.067686355186115e-08
893,3,7.457424984507878e-07
893,28,9.559062934687371e-07
893,106,2.8473804486302805e-07
893,160,1.4236902243151402e-07
893,25,1.2203059065558345e-07
893,426,6.779477258643525e-08
893,583,6.779477258643525e-09
893,1119,8.13537271037223e-08
893,186,7.389630211921442e-07
893,229,2.0338431775930575e-08
893,336,6.779477258643525e-09
893,855,1.355895451728705e-08
893,133,6.779477258643525e-09
893,89,8.13537271037223e-08
893,1271,6.779477258643525e-09
893,640,1.355895451728705e-08
893,1064,1.355895451728705e-08
893,856,6.779477258643525e-09
893,319,6.779477258643525e-09
893,101,1.1525111339693993e-07
893,31,6.779477258643525e-08
893,721,1.355895451728705e-08
893,232,1.355895451728705e-08
893,457,6.779477258643525e-09
893,38,1.0169215887965287e-07
893,669,6.779477258643525e-09
893,70,5.42358180691482e-08
893,567,6.779477258643525e-09
893,1213,1.355895451728705e-08
893,932,2.0338431775930575e-08
893,1263,1.355895451728705e-08
893,1252,1.4914849969015754e-07
893,790,6.779477258643525e-09
893,423,6.779477258643525e-08
893,705,1.5050439514188625e-06
893,1254,0.00016529043504298778
893,364,8.813320436236583e-08
893,310,6.779477258643525e-09
893,989,1.355895451728705e-08
893,961,8.813320436236583e-08
893,887,1.355895451728705e-08
893,1126,6.779477258643525e-09
893,635,6.779477258643525e-09
893,927,1.4372491788324272e-06
893,1291,1.355895451728705e-08
893,958,6.779477258643525e-09
893,50,5.355787034328384e-07
893,985,6.779477258643525e-09
893,693,6.779477258643525e-09
893,1290,1.1525111339693993e-07
893,570,9.491268162100934e-08
893,829,6.101529532779172e-08
893,614,1.355895451728705e-08
893,864,6.779477258643525e-08
893,1227,6.779477258643525e-09
893,493,6.779477258643525e-09
893,391,6.867610463005891e-06
893,37,2.0338431775930575e-08
893,39,2.71179090345741e-08
893,1061,6.779477258643525e-09
893,15,6.779477258643525e-09
893,566,6.779477258643525e-08
893,708,6.779477258643525e-09
893,394,7.457424984507877e-08
893,1258,6.779477258643525e-09
893,314,1.1389521794521122e-06
893,662,1.5389413377120802e-06
893,258,6.779477258643525e-09
893,1265,3.3897386293217627e-08
893,663,1.355895451728705e-08
893,1256,0.000635223460180381
893,1255,0.0006706394493795348
893,615,6.779477258643525e-09
893,155,2.0338431775930575e-08
893,655,2.6304371763536875e-06
893,445,6.779477258643525e-09
893,1150,2.71179090345741e-08
893,900,2.0338431775930575e-08
893,428,6.779477258643525e-09
893,327,8.203167482958666e-07
893,592,2.250108502143786e-05
893,969,6.779477258643525e-09
893,1241,4.745634081050467e-08
893,188,6.779477258643525e-09
893,11,6.779477258643525e-09
893,290,3.3897386293217627e-08
893,658,1.355895451728705e-08
893,1264,2.71179090345741e-08
893,187,6.779477258643525e-09
893,584,6.779477258643525e-09
893,522,6.779477258643525e-09
893,271,6.779477258643525e-09
893,822,6.779477258643525e-09
893,135,6.779477258643525e-08
893,964,6.779477258643525e-09
893,1174,6.779477258643525e-09
893,1260,6.779477258643525e-09
893,359,6.779477258643525e-09
893,723,6.779477258643525e-09
893,32,6.779477258643525e-09
893,1267,6.779477258643525e-09
893,1269,6.779477258643525e-09
938,535,0.0033588513309313825
938,294,7.963173988002684e-05
938,893,0.0004136362459816174
938,664,3.802608794373153e-05
938,461,3.760576035369563e-05
938,612,1.8304588598337517e-07
938,45,1.484705519642932e-06
938,1292,4.067686355186115e-08
938,749,0.00012042385454528494
938,919,2.6548432944848043e-05
938,273,7.5591171433875305e-06
938,1125,2.413493904077095e-06
938,355,1.355895451728705e-08
938,222,6.2303396006934e-06
938,868,1.9660484050066223e-07
938,0,0.00010453275985102452
938,558,6.779477258643525e-09
938,1032,9.898036797619546e-07
938,169,1.625040698896853e-05
938,1037,3.3219438567353274e-07
938,988,4.6100445358775973e-07
938,1056,2.0067252685584835e-06
938,835,3.0168673800963688e-06
938,2,0.0003660443156259399
938,880,2.3863759950425206e-06
938,4,0.0003630206687685848
938,983,1.1457316567107557e-06
938,847,1.0575984523483899e-06
938,968,7.07777425802384e-06
938,1102,6.84727203122996e-07
938,1246,0.00026743003942171115
938,1114,1.627074542074446e-07
938,561,2.8473804486302805e-07
938,1248,5.5225621748910156e-05
938,245,6.779477258643525e-09
938,1003,4.949018398809773e-07
938,1035,6.989641053661474e-06
938,768,5.355787034328384e-07
938,894,4.1354811277725504e-07
938,547,6.779477258643525e-09
938,147,3.525328174494633e-07
938,933,2.71179090345741e-08
938,849,6.779477258643525e-08
938,557,7.457424984507877e-08
938,974,4.745634081050467e-08
938,656,6.779477258643525e-09
938,151,2.9707669347375925e-05
938,287,9.491268162100934e-08
938,878,4.7456340810504676e-07
938,358,4.5354702860325185e-06
938,569,4.169378514065768e-06
938,939,2.3795965177838773e-06
938,801,8.542141345890841e-07
938,1133,3.99989158259968e-07
938,613,1.5389413377120802e-06
938,508,5.42358180691482e-08
938,491,5.626966124674126e-07
938,479,8.13537271037223e-08
938,218,7.389630211921442e-07
938,802,1.4169107470564967e-06
938,1062,9.689228898053326e-05
938,1120,1.6948693146608811e-07
938,915,1.898253632420187e-07
938,346,2.169432722765928e-07
938,292,6.779477258643525e-09
938,121,1.355895451728705e-08
938,347,1.355895451728705e-07
938,870,6.101529532779172e-08
938,695,1.8304588598337517e-07
938,588,1.4236902243151402e-07
938,1002,2.779585676043845e-07
938,313,6.779477258643525e-08
938,603,3.0311042823395202e-05
938,1288,2.0338431775930575e-08
938,746,3.3897386293217627e-08
938,467,8.13537271037223e-08
938,911,2.71179090345741e-08
938,1086,2.71179090345741e-08
938,710,3.3897386293217627e-08
938,696,3.593122947081068e-07
938,248,6.779477258643525e-09
938,134,3.3897386293217627e-08
938,694,1.0033626342792418e-06
938,21,4.067686355186115e-08
938,1067,2.101637950179493e-07
938,1155,1.6948693146608811e-07
938,905,9.016704753995889e-07
938,227,5.694760897260561e-07
938,1206,4.013450537116967e-06
938,1141,1.3084391109182003e-06
938,1200,1.5050439514188625e-06
938,71,4.949018398809773e-06
938,872,4.277850150204065e-06
938,91,4.4608960361874394e-06
938,1083,1.7491051327300294e-06
938,1112,9.355678616928064e-07
938,1159,3.4575334019081977e-07
938,981,1.4779260423842884e-06
938,1250,7.457424984507878e-07
938,1186,4.101583741479333e-06
938,823,6.779477258643525e-09
938,960,1.2881006791422696e-07
938,1170,2.8473804486302805e-07
938,1198,1.4779260423842884e-06
938,786,2.5355244947326782e-06
938,605,3.050764766389586e-07
938,606,6.779477258643525e-09
938,869,7.728604074853618e-07
938,651,8.13537271037223e-08
938,1223,3.2609285614075356e-06
938,636,1.355895451728705e-08
938,926,1.084716361382964e-07
938,1225,2.71179090345741e-08
938,370,1.355895451728705e-08
938,719,1.084716361382964e-07
938,64,5.42358180691482e-08
938,1257,3.778880623967901e-05
938,1207,2.0338431775930575e-08
938,876,6.779477258643525e-09
938,488,1.1525111339693993e-07
938,718,1.4467404469945283e-05
938,892,5.42358180691482e-08
938,482,2.0338431775930575e-08
938,897,6.779477258643525e-09
938,144,8.13537271037223e-08
938,1,6.779477258643525e-09
938,1185,2.71179090345741e-08
938,914,6.779477258643525e-09
938,1124,8.474346573304406e-07
938,13,1.2881006791422696e-07
938,9,1.355895451728705e-07
938,6,1.328777542694131e-06
938,35,7.389630211921442e-07
938,5,6.969302621885544e-06
938,41,5.42358180691482e-08
938,48,2.0338431775930575e-08
938,577,8.609936118477277e-07
938,26,6.779477258643525e-09
938,67,4.6100445358775973e-07
938,1208,4.067686355186115e-07
938,24,7.457424984507877e-08
938,23,2.71179090345741e-08
938,464,5.152402716569079e-07
938,106,2.0338431775930575e-08
938,128,3.3897386293217627e-08
938,924,4.745634081050467e-08
938,99,1.355895451728705e-08
938,103,5.016813171396209e-07
938,12,5.830350442433432e-07
938,10,4.881223626223338e-07
938,627,7.457424984507877e-08
938,698,2.3050222679387986e-07
938,815,2.0338431775930575e-08
938,438,1.355895451728705e-08
938,1031,1.5592797694880108e-07
938,255,6.779477258643525e-09
938,351,2.0338431775930575e-08
938,27,6.779477258643525e-09
938,671,2.71179090345741e-08
938,1097,4.067686355186115e-08
938,186,4.745634081050467e-08
938,1197,1.0169215887965287e-07
938,1285,5.742217238071066e-06
938,1154,1.1525111339693993e-07
938,1091,1.5253823831947932e-06
938,1280,1.4914849969015754e-07
938,1019,4.067686355186115e-08
938,840,2.169432722765928e-07
938,1283,9.491268162100934e-08
938,489,2.71179090345741e-08
938,373,1.7626640872473166e-07
938,1278,9.491268162100934e-08
938,1286,1.355895451728705e-07
938,123,1.355895451728705e-07
938,291,6.779477258643525e-09
938,220,2.0338431775930575e-08
938,720,1.5592797694880107e-06
938,1211,6.779477258643525e-09
938,1039,2.6439961308709747e-07
938,600,3.688035628702078e-06
938,806,1.4236902243151402e-07
938,362,6.779477258643525e-09
938,812,3.3897386293217627e-08
938,388,6.779477258643525e-09
938,102,1.0169215887965287e-07
938,1277,6.101529532779172e-08
938,1279,1.4914849969015754e-07
938,1282,4.745634081050467e-08
938,1275,6.779477258643525e-08
938,1281,6.779477258643525e-08
938,538,6.779477258643525e-09
938,909,1.355895451728705e-08
938,136,6.779477258643525e-09
938,1284,8.13537271037223e-08
938,1274,1.898253632420187e-07
938,1287,5.42358180691482e-08
938,1276,1.1525111339693993e-07
938,309,1.1525111339693993e-07
938,1111,6.779477258643525e-09
938,1226,1.355895451728705e-08
938,751,1.355895451728705e-08
938,105,4.067686355186115e-08
938,197,1.355895451728705e-07
938,507,3.3897386293217627e-08
938,1108,3.3897386293217627e-08
938,1209,6.779477258643525e-08
938,808,1.355895451728705e-08
938,1087,2.71179090345741e-08
938,1148,6.237119077952043e-07
938,183,5.42358180691482e-08
938,100,2.71179090345741e-08
938,1094,4.745634081050467e-08
938,563,6.779477258643525e-09
938,1142,2.71179090345741e-08
938,19,6.779477258643525e-09
938,375,2.0338431775930575e-08
938,866,1.355895451728705e-08
938,1000,2.0338431775930575e-08
938,841,2.71179090345741e-08
938,311,3.1185595389760216e-07
938,150,1.355895451728705e-08
938,217,4.745634081050467e-08
938,560,6.779477258643525e-09
938,580,1.355895451728705e-08
938,1253,2.0338431775930575e-08
938,1242,0.0002661487182198275
938,767,0.00010799707273019135
938,675,1.355895451728705e-08
938,618,2.0338431775930575e-08
938,1071,1.355895451728705e-08
938,1020,2.71179090345741e-08
938,66,3.3897386293217627e-08
938,803,6.779477258643525e-09
938,442,3.3897386293217627e-08
938,33,9.491268162100934e-08
938,700,1.355895451728705e-08
938,1298,2.3728170405252338e-07
938,1261,9.491268162100934e-08
938,161,6.779477258643525e-09
938,1061,6.779477258643525e-09
938,242,6.779477258643525e-09
938,730,1.355895451728705e-08
938,1144,6.779477258643525e-09
938,446,2.0338431775930575e-08
938,1259,1.355895451728705e-08
938,164,2.0338431775930575e-08
938,744,6.779477258643525e-09
938,419,6.779477258643525e-09
938,681,3.3897386293217627e-08
938,1265,2.71179090345741e-08
938,938,2.6372166536123312e-06
938,1295,1.2881006791422696e-07
938,126,6.101529532779172e-08
938,852,9.898036797619546e-07
938,856,1.355895451728705e-08
938,1262,2.0338431775930575e-08
938,641,6.779477258643525e-09
938,726,4.149040082289838e-06
938,14,2.0338431775930575e-07
938,57,2.440611813111669e-07
938,47,4.745634081050467e-08
938,88,2.0338431775930575e-07
938,971,6.779477258643525e-09
938,834,6.779477258643525e-09
938,70,6.779477258643525e-09
938,794,2.0338431775930575e-08
938,514,1.355895451728705e-08
938,89,6.779477258643525e-09
938,28,6.779477258643525e-09
938,853,1.355895451728705e-08
938,478,1.1525111339693993e-07
938,510,1.355895451728705e-08
938,1044,6.779477258643525e-09
938,1173,6.779477258643525e-09
938,390,6.779477258643525e-09
938,655,2.101637950179493e-07
938,677,6.779477258643525e-09
938,50,1.355895451728705e-08
938,1290,6.779477258643525e-09
938,3,6.779477258643525e-09
938,475,6.779477258643525e-09
938,850,6.779477258643525e-09
938,871,6.779477258643525e-09
938,1219,6.779477258643525e-09
938,391,4.6100445358775973e-07
938,31,6.779477258643525e-09
938,1269,6.779477258643525e-09
938,927,4.745634081050467e-08
938,662,6.779477258643525e-08
938,1191,1.355895451728705e-08
938,1255,6.384233734464608e-05
938,1256,6.125257703184425e-05
938,302,1.355895451728705e-08
938,1251,1.355895451728705e-08
938,219,1.355895451728705e-08
938,389,3.3897386293217627e-08
938,200,1.355895451728705e-08
938,1116,6.779477258643525e-09
938,233,4.067686355186115e-08
938,72,1.355895451728705e-08
938,619,6.779477258643525e-09
938,715,1.2203059065558345e-07
938,174,3.3870268384183054e-05
938,1034,1.2813212018836263e-06
938,592,9.152294299168759e-07
938,1254,4.067686355186115e-08
938,1177,6.779477258643525e-09
938,1264,1.355895451728705e-08
